,SPY,AAPL,MSFT,AMZN,TSLA,GOOGL,GOOG,META,NVDA,BRK-B,JPM,JNJ,UNH,HD,PG,V,BAC,MA,PFE,XOM,DIS,CSCO,AVGO,ADBE,CVX,PEP,TMO,KO,ABBV,CMCSA,NFLX,ABT,ACN,COST,CRM,INTC,WFC,VZ,PYPL,WMT,QCOM,MRK,LLY,MCD,T,NKE,DHR,LOW,LIN,TXN,NEE,AMD,UNP,PM,INTU,UPS,HON,MS,MDT,BMY,AMAT,ORCL,SCHW,CVS,RTX,C,GS,AMGN,BLK,BA,CAT,IBM,SBUX,AMT,PLD,GE,ISRG,COP,TGT,AXP,DE,MU,SPGI,MMM,NOW,BKNG,F,ADP,ZTS,LRCX,PNC,MDLZ,MO,ADI,GILD,LMT,SYK,GM,TFC,TJX
44621.00000000,-0.01523032,-0.01162786,-0.01285186,-0.01576555,-0.00696214,-0.00737107,-0.00535994,-0.03572949,-0.03723613,-0.01434132,-0.03772932,-0.00346359,0.00079858,0.01399486,-0.01655009,-0.03308351,-0.03914037,-0.04528564,-0.02535153,0.00956376,-0.01859093,-0.02062042,-0.02948399,-0.00213821,0.03972212,-0.00897778,-0.00170950,-0.00433804,-0.00054142,-0.00791283,-0.02098753,-0.02031178,-0.01477757,0.00708727,-0.00778986,-0.01844863,-0.05771023,-0.00111791,-0.04842311,0.00614098,-0.04825864,-0.00313423,-0.00180042,-0.02099926,-0.00675414,-0.03171006,-0.00867322,0.00199031,-0.03642062,-0.01588326,-0.01060436,-0.07710390,-0.01431183,0.00366087,-0.01220561,-0.02300161,-0.03241094,-0.03427377,-0.01266783,-0.00058258,-0.03420279,0.00052660,-0.07814346,-0.01543659,0.00029230,-0.01080532,-0.03268598,-0.00560741,-0.03909179,-0.05079377,-0.02532247,-0.00946860,-0.01797584,0.00740528,-0.00061720,-0.03329488,0.00420212,0.02213781,0.09841311,-0.08471263,-0.00380530,-0.02925939,0.03960599,-0.02623622,-0.01526068,-0.04615031,-0.04897502,-0.01041869,-0.00573195,-0.03701781,-0.06052708,-0.01740988,0.00545914,-0.02083721,-0.00231798,0.05258178,-0.00277209,-0.04708910,-0.06541299,-0.03328281
44622.00000000,0.01839620,0.02058823,0.01776571,0.00602418,0.01795530,0.00380430,0.00434900,0.02270379,0.03182381,0.02146200,0.02074025,0.01243893,0.01917068,0.02223268,0.00313096,-0.00234476,0.01624671,-0.00113231,0.04262314,0.01717833,0.01125600,0.02801172,0.02746804,0.00964258,0.02952188,0.01386582,0.02463765,0.00742294,0.01272929,-0.00021551,-0.01607806,0.01853267,0.02241853,0.00969546,0.00718081,0.04378464,0.03837755,0.00988611,0.00093887,0.00125001,0.03827993,0.00432291,0.01871750,0.00546679,0.01232466,0.02616849,0.00907995,0.03232502,0.02703857,0.01679722,0.00142046,0.03909336,0.04100157,0.01084392,0.03717613,0.02860196,0.01546838,0.00855862,0.02623964,0.00320561,0.02754417,0.02986440,0.05073199,0.02332195,-0.01937130,0.01655572,0.02492396,0.01500811,0.03249805,0.01487863,0.05349226,0.02068398,0.02917677,0.01071970,0.01289807,0.01982012,0.02558745,0.01113866,0.02492822,0.01263617,0.04832015,0.08161373,0.02186483,0.01706395,0.02800005,0.04416989,0.08383239,0.01967278,0.01833388,0.02488120,0.03477746,0.00559528,0.02404493,0.01828616,0.01626293,-0.01447621,0.02235164,0.04043130,0.04368014,0.03474178
44623.00000000,-0.00497850,-0.00198130,-0.01422421,-0.02731956,-0.04614210,-0.00499361,-0.00329122,-0.02469847,-0.02089184,0.01266832,-0.00710804,0.01469533,0.00249290,-0.00919448,0.00370636,-0.00599585,-0.01071008,-0.00900929,0.00272527,0.00633315,-0.01201296,-0.00142476,-0.01225742,-0.02568022,0.01349425,-0.00107075,-0.00388171,0.00064069,0.00561614,0.01595516,-0.03147118,0.00506812,0.00194778,0.00956430,-0.02680736,-0.01923471,-0.01876684,0.00960481,-0.04943255,0.02298765,-0.02304289,0.00626059,0.01758669,-0.01780537,0.00377838,-0.01260315,0.00754112,-0.01040840,-0.00961421,0.00529093,0.01598967,-0.05326341,0.01224394,-0.00058520,-0.02736627,0.00458718,0.00579272,-0.00678885,0.01193834,0.00377631,-0.01907199,-0.00038324,-0.01344567,0.00105327,-0.00903304,-0.03257219,-0.00879956,0.01771730,-0.00044713,-0.04529595,0.01162972,0.01671241,-0.01336642,0.01835504,0.01314002,-0.01816047,0.00270893,-0.00642591,-0.00471317,-0.00232943,0.01582529,-0.04415869,0.00345773,0.00733604,-0.04215923,-0.02840739,-0.02762431,-0.00770754,-0.00102004,-0.01897050,-0.01089307,0.00324585,0.00681690,-0.00337886,0.00767473,-0.00484440,-0.00752342,-0.03065627,-0.00230689,-0.00620089
44624.00000000,-0.00812461,-0.01840817,-0.02047867,-0.01526379,-0.00119152,-0.01488438,-0.01627606,-0.01433711,-0.03280753,-0.00732286,-0.02812917,0.00593541,0.02478466,-0.00030817,0.00505308,-0.03348938,-0.03624385,-0.03000082,0.01714412,0.03763558,-0.03331735,0.00784724,0.03005543,-0.01513893,0.01555486,0.01518954,-0.01257457,0.00160082,0.00099728,0.00190997,-0.01722497,0.00363724,-0.01501800,-0.01416384,-0.00849820,0.00292102,-0.04781424,0.00823270,-0.01411084,0.02534283,-0.01868767,0.00881399,0.01635471,-0.00354949,-0.00167286,-0.01859120,-0.01457138,-0.00976657,-0.02080647,-0.00596491,0.01802266,-0.03188069,0.03589602,-0.02615139,-0.01639512,-0.00960324,-0.00047999,-0.01617674,0.00613094,0.00361744,-0.03750756,-0.02249187,-0.01833720,0.00621770,-0.00240415,-0.01787580,-0.01124716,0.00116052,-0.04945211,-0.04241467,0.00415710,0.00547923,-0.01638797,0.01292289,0.00842362,-0.03580322,0.00820489,0.02936032,0.00116164,-0.03857910,0.02131282,-0.08152060,0.01760294,-0.01058681,-0.02710247,-0.05566921,-0.04261375,0.01836838,0.00495226,-0.03262121,-0.03507494,-0.01663844,0.00601855,-0.01525615,0.00243075,0.02306728,0.00236434,-0.05567927,-0.02625932,-0.04824218
44627.00000000,-0.02947916,-0.02371758,-0.03777678,-0.05622045,-0.04021281,-0.04190842,-0.04282023,-0.06293110,-0.06906179,-0.00805310,-0.03861602,0.01610810,-0.02362378,-0.00459516,-0.01482527,-0.04788048,-0.06373630,-0.05393642,-0.01377200,0.03603281,-0.05130757,-0.01628022,-0.04243355,-0.03131843,0.02136780,-0.01990944,-0.02296659,-0.02381334,-0.00737254,-0.01927546,-0.03170874,-0.02100320,-0.02909366,0.00574693,-0.03339736,-0.00811329,-0.06107805,-0.00780248,-0.06305678,-0.00805220,-0.07494130,-0.00128485,-0.00467910,-0.04868327,-0.01256802,-0.05137972,-0.03493080,-0.00807798,-0.03709629,-0.02994470,0.04949509,-0.05036442,-0.01197911,-0.06613238,-0.05927511,-0.04377575,-0.02811712,-0.03369625,-0.01541865,-0.00850630,-0.05185304,-0.02836986,-0.03622388,-0.00598919,-0.01405759,-0.01837779,-0.02359935,0.00622569,-0.02802218,-0.06453217,0.00531522,-0.00434370,-0.06186827,-0.02627154,-0.01279496,-0.04132034,-0.03172554,0.00997316,-0.05827767,-0.07990743,-0.05401597,-0.07581485,-0.05376028,-0.02351246,-0.05017642,-0.08457260,-0.05222553,-0.00033588,-0.04445235,-0.06966803,-0.03337479,-0.02036671,-0.01196500,-0.06738927,-0.02586495,0.01746152,-0.05125429,-0.06061321,-0.04630251,-0.06731700
44628.00000000,-0.00758167,-0.01167618,-0.01097132,-0.01046545,0.02463394,0.00574463,0.00643661,0.01504236,0.00758717,-0.01301442,-0.00704285,-0.02026597,-0.02754332,-0.01868214,-0.03958393,0.00529630,0.00652061,0.00450590,-0.01125471,0.00757584,-0.01310861,-0.02140671,0.00919925,-0.01470421,0.05239452,-0.02819327,-0.02010278,-0.03962022,-0.01538982,-0.00367183,-0.02426769,-0.02313644,-0.01114673,-0.00976315,-0.02114862,-0.00377510,0.01418898,-0.02615226,0.01378059,-0.02068179,0.00439685,-0.01003483,-0.00653575,-0.00686491,-0.02418346,-0.02595634,-0.02186143,0.00449927,0.00166061,0.01485841,-0.02649094,0.02506073,-0.03055910,0.00826180,0.01101973,0.01108456,0.00592883,-0.00167765,-0.02391236,-0.01497744,0.04135214,-0.01332080,-0.00877412,-0.02104041,-0.03401578,-0.01224123,-0.00161544,-0.01391019,-0.02097271,0.02736895,0.06761567,-0.00309350,-0.00544637,-0.01745541,-0.01289374,0.03244333,-0.07984555,-0.02439013,-0.01056670,0.00578150,-0.01102990,0.01928678,0.00645688,0.01479617,-0.00273273,0.04532897,0.00375707,-0.01444403,-0.03562127,0.00249411,0.01622841,-0.02766667,-0.03708606,0.01531310,-0.01194823,-0.03681220,-0.03038550,0.00928942,0.01102617,0.02863023
44629.00000000,0.02681082,0.03499755,0.04585833,0.02400120,0.04193358,0.04968745,0.05175653,0.04314471,0.06972197,0.02159992,0.04006238,0.00379330,0.02557774,0.00749608,0.01348868,0.04199045,0.06348800,0.04390301,0.02761392,-0.05684665,0.01442121,0.02794113,0.03658311,0.04481727,-0.02498089,-0.00297717,0.03377870,0.00511426,0.01148494,-0.00021681,0.04983029,0.01963645,0.02586043,0.00819721,0.05768431,0.00273677,0.05811452,-0.00319242,0.05605901,0.00518971,0.04212001,0.01091624,0.01100298,-0.00143631,0.01130449,0.04735581,0.02934670,0.01173525,0.07858089,0.03059629,-0.01989010,0.05230744,0.00078905,-0.00170277,0.05094865,0.01656747,0.01178785,0.04909386,-0.00489947,0.00575717,0.03600484,0.03777446,0.04888350,0.01211398,0.03869272,0.01968296,0.03802463,0.00155772,0.04583099,0.02738777,-0.00104755,0.00429658,0.04285720,0.02254683,0.02374293,0.03516712,0.03527402,-0.02621473,0.03443324,0.05373312,0.01076933,0.02954887,0.00870838,0.00825314,0.07985335,0.07156504,0.02121027,0.02103410,0.04515132,0.05493827,0.02835894,0.00805926,0.00216150,0.03433873,-0.00906945,-0.00060126,0.01619785,0.05174127,0.02937550,0.01983332
44630.00000000,-0.00451553,-0.02718631,-0.01008676,0.05412516,-0.02406376,-0.00742388,-0.00884460,-0.01657427,-0.01546885,-0.00030733,-0.01184066,0.00177133,0.01208889,0.00233282,-0.02574439,-0.00896074,-0.00901572,-0.01078848,0.00923080,0.03104233,-0.00007480,-0.02163798,-0.01556075,-0.02643774,0.02736515,-0.01836087,-0.00636905,-0.01831749,0.00221716,-0.01582825,-0.00563009,-0.01174074,0.00032310,0.00960849,-0.01481596,-0.02036524,-0.00305132,0.00282584,-0.01666332,0.02273042,-0.01527583,0.00128562,0.01229125,-0.00211266,-0.00300954,-0.00724691,-0.00373857,-0.00757041,-0.02784630,0.00168168,-0.00199201,-0.04133277,0.02357403,-0.02046674,-0.02661702,0.00193442,-0.00560951,-0.01762012,0.00849582,0.00425668,-0.02837816,0.00722737,0.00327508,0.00463331,-0.00010152,-0.01912423,-0.01106146,-0.01948500,0.00569784,-0.00095205,0.00958142,-0.01481545,-0.00502281,-0.00132987,0.00398735,0.00087673,-0.01111831,0.03648273,-0.00564818,0.00563302,0.02518576,-0.04682773,-0.02237489,-0.01821291,-0.04644553,-0.00251047,-0.00244360,0.00369029,-0.00189896,-0.03912562,-0.00958489,-0.01843705,0.00450986,-0.01991915,-0.01830519,-0.00971664,-0.00528651,-0.01017024,-0.01486663,0.01405457
44631.00000000,-0.01271506,-0.02390867,-0.01932833,-0.00880685,-0.05123459,-0.01932353,-0.01663008,-0.03893246,-0.02462703,0.00399637,-0.02252382,-0.00182708,-0.01453093,-0.00361701,-0.01186702,-0.00636466,-0.00835980,0.00061622,0.02174792,-0.00515463,-0.01414247,-0.00036565,-0.01681044,-0.05141817,0.00046826,-0.00504817,-0.01568033,0.00069105,-0.00073735,-0.00815167,-0.04610809,-0.02547016,0.00665544,-0.00994898,-0.01124157,-0.01778833,-0.01101805,-0.00356937,-0.02009136,-0.00392633,-0.01531904,0.00475016,0.00105242,0.02193691,0.00000000,-0.02697772,-0.00496527,-0.00874329,-0.00959505,-0.01383505,-0.01072864,-0.02038323,0.00720188,-0.03286547,-0.02884804,-0.01583157,-0.01149914,-0.00791991,-0.00612677,0.00657713,-0.01064258,0.01526413,0.00740727,-0.00586087,-0.01614052,-0.01311956,-0.00879061,0.00837190,-0.01457273,-0.01210832,0.01435392,-0.00313623,-0.05082616,0.00876287,-0.02151167,0.01040182,-0.00736254,-0.01313682,-0.03636275,-0.01002360,0.02996152,-0.03829906,-0.00802088,-0.02063496,-0.04018067,-0.00638309,-0.01775857,-0.01031372,-0.02076949,-0.02752122,-0.01519261,-0.01728722,-0.01463991,-0.01965983,0.00138126,-0.01197215,-0.00241576,-0.00812429,-0.00884658,-0.00999185
44634.00000000,-0.00730840,-0.02656249,-0.01296101,-0.02522949,-0.03643680,-0.03018008,-0.02862221,-0.00522358,-0.03484165,0.01034907,0.00993089,0.01381741,0.01045834,0.00495586,0.01277756,0.01840278,0.02157198,0.01169990,0.03938739,-0.03579841,-0.02064517,-0.00713107,-0.01739211,-0.01172008,-0.02445876,0.01405052,0.01145698,0.01844121,0.02039449,-0.00111043,-0.02735660,0.01315561,-0.01251674,-0.00278715,-0.02415361,-0.03120223,0.02867754,-0.01018101,0.00310659,0.01393689,-0.07253519,0.00270733,0.01013905,-0.00304137,-0.01293656,-0.04126229,0.01649399,0.01935098,0.01638402,-0.02136660,-0.00025222,-0.01956085,-0.01475975,0.00810170,-0.03343795,0.00196175,0.00526761,-0.00540022,-0.00577924,0.00537226,-0.02838894,-0.00963762,0.03763719,0.00985778,0.00123813,0.00129245,-0.00617717,0.00157304,0.01526847,-0.00402878,0.00283945,-0.00016134,-0.04158109,0.00038328,0.00906430,0.00184229,-0.03613583,-0.01890048,0.00864856,0.02912455,0.01124576,-0.04696514,-0.00705858,0.01787747,-0.03329106,-0.00864978,-0.01870331,-0.00130267,-0.00340003,-0.02976891,0.00664295,0.00372129,0.00118863,-0.01334696,0.01536590,0.01232232,-0.00774909,-0.01638148,0.01312565,-0.00293024
44635.00000000,0.02199044,0.02967754,0.03874255,0.03886773,0.04634836,0.02577988,0.02303525,0.02893422,0.07702767,0.00778828,0.01774606,0.02591888,0.02047457,0.03197643,0.03598754,0.02900211,0.00728160,0.01950753,-0.00076562,-0.05691259,0.04006819,0.02394104,0.04395934,0.02469017,-0.05062376,0.01995001,0.02811895,0.01844892,0.02485206,0.01267509,0.03848823,0.01696671,0.02778857,0.03112467,0.01563797,0.00923427,0.00501394,0.00495234,0.03705994,0.01200976,0.02066689,0.01105686,0.02401488,0.02825191,0.00873736,0.01556522,0.01513968,0.02013158,0.03062803,0.03358935,0.03405658,0.06924207,0.00958628,0.03426732,0.03544246,0.03049440,0.02505461,0.01900371,0.02111997,0.00736569,0.03562811,0.04580249,-0.00108090,0.02383017,0.00597694,0.01622715,0.01286223,0.01025260,0.01453696,0.02489742,0.00473458,0.01371625,0.04830391,0.00544845,0.01789913,-0.00108164,0.02350270,-0.01553604,0.03156742,0.01880874,-0.01368499,0.05345821,0.02755970,0.00578470,0.03861839,0.04011599,0.02033029,0.02565218,0.02409824,0.03683418,0.01025315,0.03083918,0.01978632,0.03632483,0.00292355,0.00949485,0.03453325,0.03183920,0.00224567,0.00767352
44636.00000000,0.02217417,0.02901538,0.02521341,0.03893356,0.04781204,0.03159882,0.03108116,0.06040726,0.06629523,0.01070515,0.04468595,-0.00919729,0.00070292,0.00721369,-0.00339407,0.02779660,0.03132519,0.02889554,0.01359892,-0.00375542,0.02935918,0.00377699,0.02422552,0.04909164,-0.00360119,0.00440245,0.02162946,-0.00268375,0.00109052,0.01515145,0.04008727,0.01702425,0.02744832,0.00197295,0.04807794,0.04061593,0.02973461,-0.00511745,0.07425840,-0.00294972,0.04327009,-0.00661250,0.00355770,0.02394969,0.00433090,0.04849245,0.02595145,0.00112523,0.03546408,0.02327067,0.00646490,0.05524559,0.01545373,0.01197924,0.04143934,0.03500682,0.01725341,0.06289815,0.01802663,-0.00129023,0.04879036,-0.00794040,0.06937606,0.00121515,-0.01864365,0.03066604,0.03524130,0.00047503,0.03312279,0.05058650,-0.00175561,0.01114301,0.05161214,0.01447871,0.01797944,0.02544665,0.02907410,-0.00241985,0.00111450,0.02596011,-0.00069500,0.08972781,0.01249387,0.00831537,0.06452502,0.05877377,0.03237857,0.00070660,0.01485922,0.06141691,0.03859845,0.01275138,-0.00504470,0.05068914,-0.00600138,-0.06091336,0.03074625,0.04082598,0.02912780,0.01328583
44637.00000000,0.01251101,0.00645398,0.00281921,0.02700775,0.03733501,0.00419043,0.00680668,0.02067471,0.01102221,0.02636047,0.01264449,0.01306438,0.01758120,0.01646963,0.00313860,0.00745737,0.00537390,0.00510619,0.02494339,0.02664759,0.00962793,0.00645043,-0.00732969,0.00452121,0.01731018,0.00776469,0.01724289,0.01059543,0.01627680,0.00540779,0.03879393,0.01439569,-0.01665076,0.01729885,0.02354427,0.01093704,-0.00232552,-0.00247664,0.03928841,0.00151948,0.01581925,0.01049678,0.03281007,-0.00281346,0.00000000,0.01773300,0.01252163,0.01318460,0.01589337,0.01213632,0.00218173,-0.03189738,-0.00223370,-0.00469224,0.03461452,0.02028460,0.00471128,0.02288577,0.02273989,0.01234558,0.01157266,0.00800395,0.00944445,0.01353744,0.02035483,0.00862679,0.00736581,0.01808611,0.01343164,0.00634953,0.02600887,0.00724179,0.00285998,0.02299370,0.01872803,0.00876458,0.01835525,0.04229066,0.02337764,0.03521409,0.04623900,0.01066898,0.02659160,0.01498190,0.03522099,-0.01875195,0.00000000,0.00687172,0.00917038,0.02299358,0.00353451,0.00516555,0.00799534,0.00889204,0.02121783,0.01720692,0.00701866,-0.00433290,-0.01457034,-0.00463707
44638.00000000,0.01095277,0.02091893,0.01764794,0.02551215,0.03876779,0.01708395,0.01635212,0.04161860,0.06811760,-0.00742093,-0.00035663,-0.01108601,-0.00177505,0.01302191,-0.00053258,0.02651682,-0.00302105,0.01053568,0.00497785,-0.00392512,0.00595111,-0.00356059,0.01284277,0.02018634,0.00804042,0.01149487,0.02942776,0.00016644,0.00384649,0.00925132,0.02477117,0.01031349,0.01392816,0.01548513,0.03987453,0.00657635,-0.00116551,-0.02979382,0.05893360,0.00296535,0.00759021,0.00215350,0.00746031,0.00610606,0.00129371,0.03006051,0.03834385,0.00550391,0.00740215,0.00913308,-0.00386992,0.01584740,-0.00849882,0.00610730,0.01291824,-0.01142499,0.01453653,0.01022795,0.00400957,0.00709034,0.02386549,0.01339963,0.00245043,-0.01160646,-0.00235299,0.00104716,0.00614683,0.00165346,-0.00315811,0.01388085,-0.00356333,0.00625192,0.02213102,-0.01064702,0.02234142,0.00062804,0.02530473,0.00779117,0.02456606,0.02005661,0.01723509,-0.01378534,0.01807968,0.00426578,0.02329359,0.01164671,0.01688796,0.00359956,0.01146220,0.03480784,-0.00051807,-0.01220502,-0.00019350,0.02169007,0.00371615,-0.00562309,0.01265127,0.02656893,-0.00475863,0.00305215
44641.00000000,-0.00029239,0.00853773,-0.00422725,0.00149455,0.01741796,-0.00017632,-0.00236107,-0.02309575,0.01062241,0.02117345,-0.00321229,0.00566237,0.00304275,-0.03336855,0.00379632,-0.00944742,-0.00139870,-0.01288238,-0.00587052,0.04487095,-0.01197440,0.00053599,-0.00827962,0.00057356,0.01799299,-0.00141286,0.00035638,0.00798663,0.00533931,-0.00511627,-0.01579088,-0.00563486,0.00169767,-0.01036777,-0.02321756,-0.00126458,-0.00544545,0.00590551,-0.03468885,-0.00831955,0.01039015,-0.00063213,0.00695322,-0.01506774,-0.00258385,-0.00800065,-0.00999338,-0.03424286,-0.00308029,0.00199900,-0.00692001,0.02168164,0.01220727,0.00255585,-0.02786167,-0.00555108,-0.00873046,-0.02330724,-0.01297883,0.00042253,-0.00695576,-0.00881497,-0.01100002,0.00083875,0.02481563,-0.00645158,-0.01847253,0.00029642,-0.00644471,-0.03593843,0.01267483,-0.00512566,-0.03058037,-0.00366969,-0.00774218,-0.00805523,-0.02354275,0.03172701,-0.01349264,-0.00854653,0.02212263,-0.01334851,-0.01263597,0.00175283,-0.01738294,-0.01139828,-0.02253863,-0.01006102,-0.00607434,-0.01428469,0.00020730,-0.00227602,0.01102949,0.00471104,0.00403912,0.03242771,-0.00579769,-0.02699684,0.00102455,-0.02322222
44642.00000000,0.01170141,0.02080054,0.01637914,0.02103830,0.07905244,0.02767416,0.02783586,0.02439826,-0.00785503,0.00077215,0.02126773,-0.00472051,-0.00460935,0.00109305,0.00769632,0.00658878,0.03127914,0.01142999,-0.02122158,-0.00437950,0.01074885,0.00303569,0.01671424,0.02835163,-0.00334073,0.01094975,-0.00329208,0.00363161,-0.00024999,0.01178495,0.02223769,0.00106765,0.00915246,0.00700211,0.02100882,0.02110142,0.04399689,-0.00195695,0.02808549,-0.00298139,0.01298294,0.00303590,-0.01595090,0.01189853,0.00215867,0.02227511,0.01600580,0.00382259,0.00460252,0.01047326,0.01283604,-0.00983436,0.00510376,-0.00520494,0.02034291,-0.00064044,0.01041340,0.01738476,0.00202300,-0.00323736,0.00953786,0.01037559,0.03583865,-0.00148983,0.01440849,0.00912600,0.01182903,0.00063466,0.01776970,0.02764927,-0.00447006,0.00749400,0.01185808,-0.00815256,-0.00157325,0.00084372,0.01115505,-0.00963405,-0.00103133,0.01184622,0.01245588,0.00982789,0.02352003,0.00915331,0.03309931,0.01877036,0.03701459,0.01261000,0.01114473,0.01844060,0.02258960,0.00325891,0.02028713,0.00334910,0.00536367,0.00134090,0.00443964,0.02178398,0.01859426,0.00229545
44643.00000000,-0.01287848,0.00823366,-0.01502999,-0.00898182,0.00516114,-0.01138573,-0.01264638,-0.01472415,-0.03355447,-0.00505812,-0.01991317,-0.00377134,-0.00413604,-0.03845586,-0.00697916,-0.01734799,-0.02467175,-0.02102819,-0.01602562,0.01576254,-0.01762901,-0.03008717,-0.01956361,-0.09336481,0.01078685,-0.00523302,-0.02732552,-0.00657894,-0.00993686,-0.01482428,-0.02201510,-0.04077447,-0.02128431,-0.00965276,-0.03253749,-0.00247978,-0.04251727,-0.00058814,-0.02731824,-0.01286510,-0.03007435,0.00542241,-0.00291221,-0.00839907,0.00000000,-0.00067625,-0.02670983,-0.03304592,-0.01547435,-0.01793260,-0.00337945,-0.00749260,0.00684562,-0.01244587,-0.03056790,-0.01758084,-0.01379282,-0.01952886,-0.02578685,0.00790721,-0.02996741,-0.01723733,-0.02657264,-0.00960553,-0.00147961,-0.01999992,-0.02157382,-0.00968412,-0.01393814,-0.02617253,-0.00242471,-0.00588870,-0.01900090,-0.02365754,-0.00907543,-0.01264495,-0.03924030,0.02554769,-0.02715815,-0.02775310,0.00928546,-0.04385742,-0.02068647,-0.01507267,-0.03516453,-0.01916927,-0.02399066,-0.01226706,-0.02869770,-0.02884267,-0.02381312,-0.01283095,-0.00168830,-0.03416886,-0.01883957,0.01057671,-0.04307599,-0.01750450,-0.02562379,-0.02699164
44644.00000000,0.01507433,0.02267780,0.01539298,0.00147790,0.01482313,0.02384015,0.02027748,0.02862363,0.09815077,0.01209212,0.00651033,0.00516239,0.02032872,-0.00400548,0.00172390,0.01225086,-0.00046418,0.02095383,0.00766426,0.00300724,0.00959029,0.00036713,0.04512993,0.02184919,0.00265289,0.00605582,0.00416579,0.00960265,0.01174073,0.00601897,0.00325777,0.00769754,0.01494547,0.00738238,0.01359479,0.06940125,0.00410796,0.00058849,0.01221109,0.00619928,0.03656719,0.00852876,0.01231582,0.01753341,0.00517028,-0.00691737,0.00255425,-0.00792152,0.03494962,0.02864641,0.01368525,0.05802318,0.00945156,0.01457529,0.00908030,0.00037276,0.01221801,-0.00270624,0.00777014,0.01443013,0.05455784,0.02301288,0.01314764,0.01741998,0.00474173,0.00124215,0.00184751,0.01148694,0.00247135,0.01617937,0.00018008,0.00740453,0.01043831,0.00636750,-0.00852250,0.00448243,0.02136619,0.00162880,0.00147656,0.01542844,0.00162226,0.03383997,0.00483106,0.00880278,0.02311783,0.04733881,0.00899274,0.02060492,-0.00868063,0.04751491,0.00301023,0.00115171,0.00344033,0.03657168,0.00492772,0.01006174,0.02951418,0.01301965,0.01048475,0.00991923
44645.00000000,0.00488363,0.00373423,-0.00138123,0.00686829,-0.00323494,0.00071340,0.00148256,0.01024730,-0.01626990,0.01813439,0.00874264,0.00958672,-0.00083744,-0.01615065,0.01158322,0.00515385,0.01532381,-0.00094451,0.00361283,0.02182783,0.00129528,0.00862382,0.00389507,-0.00120336,0.01809975,0.00468170,0.00104584,0.00901934,0.00655109,0.00705133,-0.00495059,0.00959097,0.00743946,-0.00430006,-0.01378632,0.00406821,0.02396259,0.00549017,-0.01973288,0.00434080,-0.00309236,0.01156562,0.00462300,0.00549417,0.02186034,0.01226536,0.00349010,-0.02851660,0.00220098,0.00374570,0.00286749,-0.00713516,0.01173162,0.00939727,-0.01348703,0.00321444,0.01592265,0.00271359,0.01984022,0.01201479,-0.01103976,-0.00620133,0.00472899,0.00471996,0.00707891,0.00567178,0.00374730,0.00810556,0.00373831,-0.00052899,0.00517517,0.01624766,0.00378796,0.02208164,0.00923737,-0.00106255,0.02059915,0.02831463,0.00723375,0.00735878,0.00978670,-0.00140654,0.01422719,0.00993439,-0.03307582,-0.00621579,-0.02139028,0.00963358,-0.00073864,-0.00251678,0.01666240,0.01101073,0.02133332,0.00406154,-0.00388902,0.00873857,0.01136834,-0.01578349,0.02245284,0.02030966
44648.00000000,0.00711303,0.00503659,0.02311652,0.02559268,0.08034508,-0.00153522,0.00302779,0.00797939,0.01903083,0.00225777,-0.00739852,0.00514357,0.00033134,0.01158756,0.00687044,0.01071285,-0.00411620,0.00421175,0.00947323,-0.02805161,-0.00301853,0.00309264,0.00637661,0.04260696,-0.01748267,0.00296533,0.01549734,0.00633834,0.00396712,0.00848701,0.01246490,0.00874306,0.00924592,0.01709505,0.02013932,-0.00617406,-0.01426936,-0.00214505,0.02118492,0.01777635,0.00303847,-0.00159818,0.00913438,0.00562958,0.00125833,0.00830229,0.01370288,0.00403897,0.01223579,0.00421854,0.00583749,0.00476310,0.00716950,-0.01476721,0.04604320,0.01950309,-0.00343785,-0.01201547,0.01355334,-0.00231984,0.00437769,0.02288012,0.00481602,-0.00478999,-0.00820068,-0.01445193,-0.00648904,0.00703564,0.01192916,-0.00418097,-0.00676028,0.00091353,0.01063454,0.01803149,0.01919523,-0.02148478,0.02816613,-0.03720940,0.00416259,-0.00304811,-0.00879832,0.02253524,0.00249106,-0.00657980,0.03717945,0.01285189,0.01214329,0.00735025,-0.00031677,0.00448783,-0.00895807,0.00081271,-0.02965320,0.00984118,0.00458327,-0.01913322,0.01548883,0.01305834,-0.00914998,0.01158428
