Date,SPY,AAPL,MSFT,AMZN,NVDA,GOOGL,TSLA,GOOG,BRK-B,META,UNH,XOM,LLY,JPM,JNJ,V,PG,MA,AVGO,HD,CVX,MRK,ABBV,COST,PEP,ADBE,WMT,KO,CSCO,CRM,MCD,ACN,BAC,TMO,CMCSA,PFE,LIN,ORCL,ABT,NFLX,DHR,AMD,WFC,DIS,PM,TXN,INTC,AMGN,COP,INTU,VZ,CAT,NEE,IBM,UNP,HON,BMY,LOW,GE,SPGI,QCOM,AMAT,BA,UPS,NKE,NOW,T,GS,BKNG,MS,MDT,SBUX,ELV,PLD,RTX,DE,TJX,ISRG,ADP,MMC,MDLZ,SYK,BLK,GILD,LMT,CVS,VRTX,AXP,REGN,CB,ADI,CI,ETN,SLB,PGR,SCHW,LRCX,ZTS,C,BSX,AMT
2023-07-21,450.590607,191.681168,343.043701,130.0,443.053497,120.019997,260.019989,120.309998,345.76001,294.26001,504.565765,103.045288,461.051697,154.949997,168.963242,238.800949,152.929993,397.48999,891.892395,318.436523,157.179428,109.642532,143.740005,556.807922,188.831573,520.22998,157.80899,61.948513,52.630001,228.059998,294.029175,314.799988,31.715702,561.804871,42.889999,36.987907,383.273254,117.650002,114.290001,427.5,255.880005,110.949997,45.603325,87.18,97.519997,183.033966,33.898048,232.932724,112.400795,492.519989,33.880001,257.649994,75.377785,137.359299,215.518738,207.464645,64.68,232.68103,110.330002,422.305664,123.843086,136.104782,211.800003,185.617859,108.695427,582.02002,14.76,349.049469,2923.23999,93.14846,88.206657,102.27462,474.350677,124.562233,95.722038,436.929993,85.250847,336.660004,236.506531,190.727219,73.980003,295.589996,745.799255,79.857697,451.744446,75.050003,362.459991,170.220001,734.630005,198.991226,191.051849,292.463959,206.867279,55.777088,124.389999,66.225449,621.750671,183.509995,46.510365,53.16,184.889999
2023-07-24,452.603516,192.490067,344.380859,128.800003,446.083252,121.529999,269.059998,121.879997,349.630005,291.609985,506.707428,104.662033,458.337494,158.0,169.846832,240.288162,153.419998,404.790009,896.706238,323.047089,160.279648,108.053368,143.179993,562.866455,189.586258,523.859985,158.735703,61.968357,53.110001,225.660004,293.730804,313.290009,32.380165,571.128479,43.290001,37.096695,383.42276,118.07,114.620003,428.369995,257.980011,110.610001,46.059753,86.599998,97.620003,182.606949,33.509445,233.527893,114.22287,488.5,33.98,259.369995,74.980537,137.952469,215.677811,208.180725,64.730003,232.900009,110.25,421.816772,123.22744,138.050568,215.869995,186.648499,108.406395,578.039978,14.95,355.961853,2893.76001,93.802406,88.008354,102.234833,469.596527,126.121246,96.337746,442.589996,86.256958,323.559998,238.30751,191.763412,74.32,290.730011,751.130554,76.906609,453.770874,75.949997,357.049988,167.789993,727.130005,199.718231,191.4599,290.761566,206.538574,56.78289,125.239998,66.305138,637.104309,185.580002,47.113369,52.169998,190.830002
2023-07-25,453.839142,193.358887,350.238464,129.130005,456.75238,122.209999,265.279999,122.790001,347.579987,294.470001,508.9487,104.82074,456.56131,156.820007,171.147385,238.242004,153.779999,401.279999,913.017334,323.066956,161.012589,106.801895,141.630005,564.124146,190.023193,525.340027,158.606155,61.76001,53.599998,226.029999,290.79657,317.589996,31.884298,570.51886,43.299999,36.651657,389.751831,117.949997,112.93,427.700012,255.699997,113.0,45.127052,85.629997,97.190002,184.781677,33.97776,233.418777,115.676544,496.470001,34.240002,262.059998,74.920952,138.73349,214.295898,208.538742,63.77,233.940002,117.160004,426.535797,124.19062,139.756851,214.119995,183.031296,107.937973,582.380005,14.8,351.766846,2942.429932,93.554695,88.206657,102.374084,474.270966,126.210609,86.496414,446.329987,86.944305,330.899994,239.282623,192.689987,74.400002,290.910004,740.646606,76.480782,451.138458,75.660004,358.059998,166.5,729.880005,194.718811,194.734329,293.379883,205.472809,57.639313,123.550003,65.18943,648.280518,190.149994,46.549908,52.41,186.789993
2023-07-26,453.908905,194.237701,337.056366,128.149994,454.482544,129.270004,264.350006,129.660004,349.799988,298.570007,506.03006,104.235535,452.619751,157.759995,171.475006,236.654999,153.940002,402.410004,888.252258,327.498657,159.804199,106.414536,141.899994,565.102234,190.26152,514.549988,159.174149,62.553711,53.220001,225.580002,290.18985,316.51001,32.142147,574.016479,42.91,36.799999,386.931152,115.5,114.080002,422.670013,264.869995,110.089996,46.079601,85.860001,98.230003,174.772003,34.236828,233.319595,116.323723,496.859985,34.34,258.320007,73.858315,139.465073,236.61528,207.12648,63.41,234.070007,114.720001,427.413757,123.148003,138.719116,232.800003,182.733978,108.934631,577.27002,14.89,354.60318,2958.159912,92.682762,89.634468,101.190407,468.031738,128.375366,85.701965,432.950012,87.083763,329.369995,252.188049,192.0,73.669998,290.119995,737.80719,76.44117,449.807343,75.099998,351.910004,167.75,730.960022,205.04631,190.613922,289.397675,202.235687,57.430183,126.230003,66.364914,640.434204,192.0,46.94532,52.400002,189.979996
2023-07-27,450.899506,192.959427,330.021271,128.25,458.962189,129.399994,255.710007,129.869995,349.309998,311.709991,503.270813,104.562851,454.016754,156.020004,172.438019,233.999985,152.110001,394.5,888.68988,327.617889,158.140198,104.557198,148.850006,560.770447,187.212952,513.969971,158.596207,61.948513,53.0,225.149994,293.61145,318.820007,31.685951,559.636414,45.349998,36.200001,383.362946,116.400002,112.650002,413.170013,255.270004,111.099998,45.414803,85.360001,98.580002,176.479996,34.426147,234.152832,115.278275,496.529999,33.549999,258.299988,72.765877,141.343445,230.749619,195.340988,60.73,234.899994,115.419998,394.759857,124.965134,145.8237,233.75,184.844864,107.310074,559.890015,14.51,351.5784,2955.899902,91.900002,87.760468,100.245438,469.128082,124.065735,84.579788,428.619995,86.117493,323.559998,249.630859,189.509995,72.360001,282.01001,723.818726,75.767761,445.665009,75.470001,349.640015,163.600006,744.659973,210.334549,194.52533,291.448517,201.299423,56.78289,125.309998,65.56797,699.834717,188.690002,47.330849,52.639999,193.229996
2023-07-28,455.313965,195.565918,337.65509,132.210007,467.461487,132.580002,266.440002,133.009995,349.809998,325.480011,500.959808,103.313103,457.499298,156.910004,173.222321,235.307526,156.410004,392.959991,894.915955,329.267365,157.357712,105.619949,150.850006,562.257629,188.980515,528.869995,159.343552,61.988197,52.09,225.600006,292.457642,315.549988,31.636362,561.465088,45.23,36.07,387.429504,115.989998,112.730003,425.779999,260.070007,112.959999,45.781929,86.129997,99.860001,178.369995,36.697975,234.470261,115.427628,511.839996,34.029999,260.429993,72.348763,141.817993,231.415726,194.127625,61.41,235.089996,114.389999,391.248047,128.569611,151.601166,238.690002,186.202545,108.256897,569.539978,14.45,350.30899,3012.25,91.57,87.50267,100.712952,465.490204,122.78476,86.734749,427.109985,86.515961,326.529999,249.362198,188.860001,75.040001,283.0,733.021973,76.114365,446.022614,74.610001,354.049988,165.429993,746.099976,205.135941,197.481277,290.801422,202.494659,56.91235,125.029999,65.707436,719.086487,189.899994,46.866238,51.689999,188.970001
2023-07-31,456.180908,196.185074,335.210297,133.679993,467.251526,132.720001,267.429993,133.110001,351.959991,318.600006,504.406372,106.36805,453.577698,157.960007,166.322418,237.283798,156.300003,394.279999,893.782166,331.72168,162.102127,105.927856,149.580002,559.61261,186.150436,546.169983,159.293716,61.442528,52.040001,225.009995,291.63208,316.350006,31.735537,548.284119,45.259998,36.060001,389.383057,117.230003,111.330002,438.970001,255.059998,114.400002,45.801773,88.889999,99.720001,180.0,35.641773,232.268097,117.209869,511.700012,34.080002,265.170013,72.795677,142.539673,230.670074,193.073395,62.189999,234.270004,114.239998,393.59259,131.240707,151.261902,238.850006,185.449387,110.020981,583.0,14.52,352.927155,2970.800049,91.559998,87.016823,101.03125,470.064972,123.87706,87.320663,429.600006,86.197189,324.399994,246.02887,188.419998,74.129997,283.410004,733.528198,75.401352,443.410065,74.690002,352.339996,168.880005,741.909973,203.572388,198.586029,293.788055,204.506668,58.097401,125.980003,65.846901,716.324829,188.089996,47.113369,51.849998,190.309998
2023-08-01,454.875519,195.346207,335.629395,131.690002,465.031708,131.550003,261.070007,131.889999,352.26001,322.709991,502.782715,105.753098,452.120819,157.179993,167.672607,239.329956,156.25,397.070007,915.016479,329.962921,160.755066,104.567131,148.539993,554.422424,185.514908,549.099976,158.546371,61.283787,52.66,224.270004,289.513489,320.970001,31.358679,545.466125,45.310001,35.610001,387.359741,117.910004,110.529999,438.619995,255.0,117.599998,45.355267,89.029999,98.25,178.369995,35.671665,230.25441,116.871338,508.5,33.43,288.649994,71.673447,141.699356,230.153107,192.426926,61.529999,232.350006,113.220001,397.383728,131.151337,152.299652,238.009995,183.834015,109.034294,590.390015,14.3,354.761871,2914.310059,90.940002,86.9375,100.7229,466.427094,123.31105,87.36039,433.440002,86.037811,323.950012,247.083603,189.699997,74.349998,279.269989,726.985718,74.945816,448.287506,73.949997,347.73999,169.649994,739.070007,202.387253,198.536255,294.325684,218.132477,57.370438,127.419998,65.468353,713.742676,185.509995,46.530136,51.889999,191.240005
2023-08-02,448.547821,192.320297,326.808075,128.210007,442.653534,128.380005,254.110001,128.639999,351.190002,314.309998,502.842468,104.433907,453.507874,155.399994,168.685257,237.11412,156.589996,390.019989,887.466492,326.415588,158.209534,104.984283,149.380005,551.308289,186.994492,530.299988,158.655991,61.47229,52.580002,220.5,288.071228,317.779999,30.932232,553.380676,45.09,35.349998,382.515747,115.709999,108.620003,429.700012,257.869995,109.349998,44.75,86.300003,97.940002,172.440002,34.26672,228.558167,115.089096,498.049988,33.32,287.570007,71.415237,142.5298,228.860657,191.850082,61.75,229.490005,111.970001,393.333191,128.361099,147.011124,231.380005,181.703323,107.150612,563.169983,14.35,348.196594,2884.919922,89.32,84.736298,101.58828,470.154663,122.814545,84.867783,430.529999,85.280731,313.869995,246.128372,191.0,75.349998,274.570007,712.272461,74.945816,445.585541,76.410004,358.399994,166.75,732.119995,204.707703,191.549484,298.068939,218.002975,57.231018,125.360001,65.089806,683.81311,182.0,45.778854,50.619999,190.619995
2023-08-03,447.26236,190.912201,325.969849,128.910004,445.113312,128.449997,259.320007,128.770004,353.809998,313.190002,502.902222,106.249031,448.199249,156.350006,169.410004,238.311874,157.0,393.01001,880.186157,327.757019,158.150101,105.014091,149.050003,556.638245,185.812805,523.76001,158.695831,61.154812,53.150002,215.559998,289.463715,317.130005,31.150412,548.004333,45.169998,35.0,379.495728,114.550003,107.540001,431.0,257.459991,113.150002,45.150002,85.489998,97.419998,171.800003,34.744999,228.845825,114.491699,496.980011,33.060001,281.450012,69.617683,142.80661,228.552475,189.473083,61.23,226.720001,112.360001,382.827667,117.86541,147.490082,231.360001,179.869934,108.276833,560.400024,14.09,350.239563,2839.909912,89.139999,83.774506,101.787224,466.45697,122.943634,84.08326,423.940002,85.689148,311.279999,246.765182,191.039993,75.290001,275.619995,705.05481,74.797264,444.949799,74.32,347.73999,166.410004,771.450012,202.068558,190.584061,286.361237,216.240005,57.738895,128.850006,65.617783,691.270569,180.880005,45.68,50.880001,185.75
2023-08-04,445.239471,181.744583,327.087494,139.570007,446.763184,128.110001,253.860001,128.539993,349.98999,310.730011,500.780518,106.546585,448.528503,156.020004,167.821518,238.541443,155.279999,391.350006,876.874268,324.358704,157.793533,104.289032,147.729996,550.998901,183.310425,526.880005,157.779099,60.232132,52.630001,214.589996,285.485107,312.0,31.041321,548.26416,44.84,35.02,376.575378,114.440002,107.650002,431.600006,254.75,115.82,44.849998,86.300003,96.209999,168.440002,35.139999,241.324722,113.217247,496.980011,32.619999,276.440002,68.694084,142.599014,227.200378,188.180176,60.490002,223.119995,113.059998,385.940399,120.645721,145.344742,231.360001,179.314972,108.446259,551.630005,14.0,350.299072,3063.159912,88.790001,83.328323,100.145973,461.643005,121.384621,83.964088,424.040009,85.121346,309.309998,244.536331,189.589996,73.919998,283.709991,705.164063,77.91671,442.764374,72.889999,340.480011,165.410004,766.440002,200.09668,187.458923,285.305939,215.899994,57.430183,126.540001,64.671417,688.379333,178.630005,45.709999,50.720001,184.770004
2023-08-07,449.125763,178.60881,329.412537,142.220001,454.132599,131.529999,251.449997,131.940002,362.579987,316.559998,508.75943,106.328377,453.108704,156.759995,171.85228,241.056702,156.919998,396.869995,892.200745,327.081329,158.368011,105.371643,150.330002,557.356873,185.584412,529.72998,159.921494,60.708351,53.009998,216.059998,289.841705,315.869995,31.616528,551.411987,45.450001,35.68,383.701813,116.099998,108.449997,440.76001,255.619995,116.809998,45.060001,86.830002,97.209999,168.960007,35.23,250.907089,113.98391,505.26001,32.529999,281.649994,68.167732,144.516922,228.363571,188.568054,60.470001,223.300003,114.730003,389.472198,118.500908,150.054535,238.25,180.514099,110.11068,554.890015,14.01,352.61972,3243.01001,89.080002,84.002563,101.200348,469.25766,123.559296,84.877716,431.309998,85.958115,309.23999,249.571152,192.050003,74.260002,286.269989,707.417664,79.887405,446.797455,73.910004,345.320007,166.960007,774.73999,202.18808,189.200638,290.522644,221.089996,57.728939,127.660004,65.7174,703.234375,180.690002,45.830002,50.73,183.520004
2023-08-08,447.172668,179.557526,325.361115,139.940002,446.60321,131.399994,249.699997,131.839996,363.730011,312.640015,503.898346,106.854073,520.484253,155.880005,171.931686,238.840866,157.089996,393.190002,878.376038,325.72995,158.130295,105.689484,149.619995,555.071228,183.151535,520.599976,160.080917,60.440475,53.060001,211.580002,288.031433,315.149994,31.01157,555.399292,45.400002,35.639999,380.522339,115.230003,105.580002,438.299988,259.070007,113.230003,44.48,88.129997,97.150002,166.729996,35.02,258.703888,115.089096,500.809998,32.57,282.890015,68.237251,144.25,227.299805,186.628647,60.16,220.910004,113.550003,385.611176,116.832726,147.689651,238.039993,178.928482,109.323326,552.830017,14.18,345.380096,3225.969971,88.470001,81.543564,100.165863,461.134705,122.556366,85.612587,430.459991,86.247002,302.869995,247.1035,189.410004,73.400002,282.329987,691.959839,79.303131,446.489502,74.0,344.470001,165.869995,780.320007,200.256027,185.727142,290.851166,220.199997,58.266693,126.5,65.269119,693.902588,189.300003,45.16,50.580002,184.610001
2023-08-09,444.183228,177.949707,321.549225,137.850006,425.504944,129.660004,242.190002,130.149994,358.019989,305.209991,500.162903,108.669189,525.10437,153.789993,171.822495,239.309998,156.889999,393.670013,846.121704,326.127411,158.338303,105.381577,150.770004,558.64447,182.694748,513.780029,160.339996,60.579376,52.990002,205.860001,286.68866,311.529999,30.604959,547.204895,45.279999,35.84,378.309631,113.099998,105.300003,428.899994,256.059998,110.470001,43.720001,87.489998,97.120003,167.270004,34.279999,257.235809,115.935417,496.700012,32.709999,284.529999,68.445808,142.490005,227.916199,188.210007,60.619999,219.639999,112.169998,386.758514,115.750389,144.845825,237.860001,177.759064,109.323326,550.330017,14.27,339.85614,3204.659912,87.559998,82.23764,99.389999,458.802429,121.742104,87.161774,436.089996,86.220001,304.100006,249.06369,190.729996,73.800003,282.0,687.105103,79.39225,449.807343,74.599998,345.109985,163.820007,785.609985,200.176346,183.935669,287.048157,217.830002,59.262535,126.5,65.040001,683.982605,189.350006,44.439999,51.060001,187.100006
2023-08-10,444.342651,177.729996,322.247711,138.559998,423.845093,129.690002,245.339996,130.210007,356.980011,305.73999,501.527618,109.22464,520.224854,153.559998,170.92897,240.160004,156.110001,397.140015,838.334167,327.309875,159.299057,104.855171,151.440002,560.431091,182.466354,515.830017,160.259995,60.440475,53.369999,208.25,286.062042,310.410004,30.684298,546.905151,45.93,35.720001,381.060547,112.989998,104.739998,429.980011,257.380005,110.230003,43.669998,91.760002,96.839996,167.559998,34.68,259.953796,115.328056,501.470001,33.02,283.820007,67.820145,143.25,228.960083,188.740005,61.290001,220.860001,113.57,386.908142,114.797134,144.297012,238.259995,178.76001,108.665527,555.0,14.17,337.585083,3223.189941,87.639999,82.416115,101.660004,464.563263,121.305183,85.62252,434.570007,86.199997,304.670013,249.312439,190.789993,73.720001,283.01001,691.989624,79.223907,447.065643,73.959999,347.380005,163.539993,793.01001,200.783844,183.836151,287.62558,216.929993,58.674988,126.139999,64.540001,684.321594,189.100006,44.34,50.860001,186.940002
2023-08-11,444.083557,177.789993,320.331787,138.410004,408.516327,129.559998,242.649994,130.169998,358.350006,301.640015,506.040039,110.920738,527.150024,154.449997,172.596863,240.039993,157.020004,394.980011,825.26532,329.009003,162.587448,106.712509,152.179993,561.898315,182.754318,508.450012,161.199997,60.688507,53.790001,208.699997,287.076569,309.049988,31.031404,543.407532,46.029999,36.040001,380.562195,113.059998,105.309998,421.660004,255.419998,107.57,43.73,89.019997,96.160004,166.199997,34.889999,260.400177,117.299477,497.769989,33.360001,285.220001,68.445808,143.119995,228.1548,190.669998,61.23,223.690002,114.599998,386.788452,113.804169,138.529526,235.720001,176.619995,107.728668,557.440002,14.37,337.912354,3206.22998,87.699997,82.743317,100.989998,472.486877,122.645737,86.23822,435.070007,85.889999,304.48999,251.561203,191.850006,73.970001,282.109985,690.59967,79.223907,451.039124,74.870003,349.859985,165.270004,806.950012,200.943207,182.343246,288.222931,218.360001,59.401955,127.839996,64.080002,650.005249,190.830002,44.57,51.029999,187.110001
2023-08-14,446.534912,179.460007,323.355408,140.570007,437.493958,131.330002,239.759995,131.830002,358.480011,306.190002,508.9487,111.010002,538.0,154.770004,172.189819,242.899994,155.789993,398.579987,849.47345,327.856384,162.468597,108.172562,152.270004,560.411072,182.33725,522.25,160.0,60.400795,53.880001,212.059998,287.265564,311.709991,30.674379,539.969849,46.560001,36.07,380.911072,115.57,106.099998,427.779999,257.179993,111.980003,43.740002,88.809998,95.849998,170.479996,35.68,258.872559,117.18,505.799988,33.560001,284.540009,68.08828,141.910004,228.462997,189.509995,61.619999,225.889999,115.550003,387.786102,113.218315,141.582901,236.710007,175.509995,107.280174,566.210022,14.26,334.947083,3234.330078,87.330002,82.45578,101.010002,469.835724,122.615952,85.840996,437.640015,86.209999,305.079987,250.705475,192.199997,73.209999,284.790009,687.938965,79.075356,447.095459,74.339996,349.369995,166.080002,808.380005,200.843597,184.512924,288.551453,219.039993,59.272495,125.919998,61.779999,665.189392,189.649994,44.099998,51.330002,187.149994
2023-08-15,441.333282,177.449997,321.179962,137.669998,439.3638,129.779999,232.960007,130.270004,354.5,301.950012,504.725159,108.160004,546.619995,150.830002,171.69342,239.830002,154.789993,394.450012,837.956177,330.032501,157.724197,107.924248,152.119995,557.456726,180.08313,518.700012,159.179993,59.994022,53.349998,208.779999,286.75827,307.399994,29.692562,534.063904,47.029999,35.389999,378.130249,117.290001,104.940002,423.700012,255.229996,111.349998,42.73,87.059998,94.629997,168.160004,34.77,263.87204,115.510002,497.179993,33.259998,277.369995,66.886604,141.869995,224.227768,187.800003,61.75,223.839996,113.849998,386.149902,110.894768,139.776825,232.259995,173.259995,106.193817,559.599976,14.14,329.462799,3200.560059,86.160004,82.138481,100.040001,466.267609,121.831474,85.066399,431.679993,85.769997,306.619995,249.720398,190.139999,72.279999,284.859985,667.973877,78.867393,440.63855,73.330002,349.779999,161.910004,805.909973,198.553024,180.462189,288.003906,217.940002,58.087444,125.050003,60.970001,653.853699,189.149994,43.209999,51.68,185.649994
2023-08-16,438.094696,176.570007,320.399994,135.070007,434.824158,128.699997,225.600006,129.110001,354.109985,294.290009,501.607269,106.339996,546.23999,150.190002,171.147385,239.289993,153.210007,394.369995,828.477783,330.91684,157.12001,107.993774,151.550003,557.995667,179.944107,514.48999,159.259995,60.003941,52.959999,206.990005,283.873779,307.640015,29.047934,528.50769,46.34,35.48,376.55542,115.339996,104.529999,415.450012,252.789993,107.190002,42.220001,86.349998,93.989998,165.720001,33.529999,262.889984,114.639999,495.649994,33.27,274.51001,67.095161,140.639999,223.313126,186.490005,60.93,222.149994,113.57,385.850616,109.375526,137.950775,229.949997,170.740005,106.173882,549.5,14.1,326.388428,3195.350098,85.989998,80.879234,98.980003,463.606445,120.997353,84.550003,423.940002,89.309998,299.320007,249.650742,190.25,71.959999,281.609985,667.39801,77.243309,442.178284,72.720001,343.410004,160.759995,797.340027,201.202133,176.331802,287.675354,216.089996,57.52977,136.139999,60.450001,644.342407,186.270004,42.639999,51.459999,177.990005
2023-08-17,434.75647,174.0,316.880005,133.979996,433.404297,129.919998,219.220001,130.460007,353.190002,285.089996,492.044495,108.400002,537.659973,148.630005,172.755707,237.369995,152.110001,392.619995,822.61969,325.203308,159.75,108.182487,150.020004,546.078186,177.203369,511.670013,155.690002,60.132919,54.73,203.839996,280.352722,305.640015,29.038017,535.592896,46.240002,36.509998,375.120178,114.879997,104.93,403.0,252.820007,104.440002,42.470001,85.919998,93.400002,165.759995,32.580002,263.850006,116.730003,486.450012,33.060001,275.170013,67.045509,140.660004,223.074539,185.979996,62.150002,218.149994,110.959999,383.486145,109.306023,137.292206,224.539993,170.740005,104.698837,543.640015,14.01,324.811584,3112.060059,85.790001,80.869324,96.57,457.855621,119.358894,85.150002,419.160004,88.290001,290.079987,249.033829,188.740005,71.199997,277.929993,669.145325,75.757858,443.717987,66.800003,343.869995,160.580002,796.72998,199.220276,174.65976,269.327301,214.380005,57.649269,135.210007,59.77,646.605591,182.770004,42.459999,50.939999,176.309998
2023-08-18,434.965729,174.490005,316.480011,133.220001,432.954315,127.459999,215.490005,128.110001,352.559998,283.25,496.507141,110.040001,546.429993,148.970001,171.246674,238.169998,152.539993,392.170013,821.366577,325.292755,160.899994,108.460587,150.139999,543.912292,176.935257,508.130005,157.929993,60.470242,55.040001,204.830002,280.233368,302.940002,28.869421,532.01532,45.759998,36.66,373.864349,116.459999,103.709999,404.529999,251.410004,105.449997,42.5,85.959999,94.360001,166.490005,32.75,261.820007,117.290001,485.959991,33.18,273.799988,67.363312,141.410004,223.949402,186.580002,62.060001,219.350006,111.790001,381.111664,109.325874,142.351242,226.649994,171.240005,104.459633,541.5,14.05,322.243011,3058.429932,84.889999,80.829659,97.230003,461.244324,120.62001,85.800003,397.019989,89.519997,285.950012,249.800003,188.839996,71.129997,277.910004,665.422363,75.143867,447.075592,66.809998,344.820007,160.229996,812.400024,199.080856,174.918533,274.782928,214.649994,57.788689,133.929993,59.52,650.972351,181.570007,42.25,50.189999,176.449997
2023-08-21,437.795746,175.839996,321.880005,134.679993,469.631317,128.369995,231.279999,128.929993,352.089996,289.899994,495.750092,108.709999,550.049988,149.479996,166.143723,239.460007,151.770004,393.200012,860.453674,322.003754,160.360001,108.897614,150.160004,542.185608,175.813156,520.469971,157.509995,59.954334,55.439999,209.029999,278.54245,306.51001,28.90909,531.895386,45.860001,37.009998,376.24646,116.589996,103.870003,408.290009,250.169998,108.220001,42.490002,85.879997,94.330002,167.949997,33.139999,260.700012,117.209999,488.26001,33.0,272.75,66.618469,142.279999,222.666916,186.949997,61.91,217.589996,112.019997,377.599854,109.901802,148.448013,227.220001,168.490005,102.516151,554.700012,14.1,319.396759,3052.0,84.25,80.9189,96.459999,464.722748,119.299316,85.519997,390.790009,89.620003,286.670013,249.859711,189.190002,70.730003,276.23999,666.752747,75.203293,448.496094,67.080002,350.73999,160.880005,844.369995,199.23024,176.381577,280.009613,215.740005,57.201141,132.179993,59.400002,667.223267,180.809998,42.07,50.419998,175.020004
2023-08-22,436.609924,177.229996,322.459991,134.25,456.642365,129.080002,233.190002,129.690002,350.570007,287.600006,490.430786,108.099998,553.659973,146.380005,164.823303,240.570007,151.830002,397.839996,851.154297,322.421112,159.039993,106.503937,148.240005,537.354675,174.47258,519.47998,157.009995,59.58725,55.459999,206.759995,278.811005,308.899994,28.204958,526.688965,45.57,36.84,376.34613,116.540001,105.150002,413.170013,249.699997,105.660004,41.5,85.790001,94.029999,167.110001,32.889999,257.619995,116.150002,487.899994,33.200001,270.200012,67.055435,141.490005,221.115997,186.009995,61.860001,225.740005,111.660004,382.648102,108.70031,147.529999,230.070007,166.860001,101.120834,561.820007,14.26,316.153809,3073.889893,82.980003,83.011032,96.07,461.762573,120.173157,85.330002,385.209991,89.099998,287.160004,248.287567,189.520004,70.209999,275.480011,661.044128,75.609314,449.936493,67.050003,350.399994,159.080002,840.630005,198.284149,175.824219,278.82489,217.289993,56.175426,130.529999,56.459999,664.810547,181.820007,41.02,50.41,175.729996
2023-08-23,441.472778,181.119995,327.0,135.520004,471.121185,132.369995,236.860001,133.210007,354.26001,294.23999,487.542053,107.150002,553.359985,147.369995,163.34404,242.300003,153.25,401.059998,871.831726,324.020874,159.25,110.546371,147.080002,539.839966,176.875671,530.710022,158.100006,59.795597,55.98,209.130005,280.362671,315.339996,28.214876,544.866455,45.459999,36.66,377.103638,117.839996,105.129997,427.549988,254.860001,109.43,41.610001,85.830002,94.32,169.830002,33.98,257.359985,115.809998,500.859985,33.189999,273.029999,67.42289,143.410004,221.831802,187.080002,61.560001,227.190002,113.470001,390.819061,110.388351,148.0,228.580002,168.880005,98.419891,568.0,14.16,319.66449,3098.560059,83.389999,82.971367,95.18,458.314087,122.208817,86.040001,394.279999,90.010002,290.390015,249.670654,192.080002,71.480003,275.959991,673.881042,76.292618,451.555695,66.400002,350.600006,159.440002,840.809998,200.4552,176.640335,280.577057,221.300003,57.649269,130.389999,58.02,676.046631,184.25,41.080002,50.349998,177.839996
2023-08-24,435.35437,176.380005,319.970001,131.839996,471.591156,129.779999,230.039993,130.419998,354.299988,286.75,486.207245,106.349998,548.0,147.229996,163.899994,239.470001,152.539993,397.670013,849.831543,320.54306,157.940002,108.708893,146.630005,531.710022,175.942245,512.429993,156.889999,59.636856,55.240002,205.509995,280.840118,314.140015,28.383471,537.641479,45.240002,36.16,376.694977,112.910004,103.75,406.929993,253.559998,101.800003,41.43,82.470001,94.080002,165.589996,32.59,256.619995,114.800003,498.5,33.380001,269.299988,66.757507,143.550003,221.225357,185.160004,61.279999,222.970001,111.040001,386.119995,107.747063,142.520004,217.309998,167.0,97.303635,549.539978,14.15,317.314117,3026.389893,83.440002,80.373558,94.830002,454.486816,120.888123,85.150002,386.640015,88.309998,285.640015,248.556229,191.789993,70.849998,273.440002,668.311401,75.589508,449.549072,66.489998,346.769989,157.789993,831.210022,200.345657,172.868271,281.124634,220.910004,56.553848,131.899994,57.84,653.953369,181.559998,41.080002,50.43,177.149994
2023-08-25,438.423523,178.610001,322.980011,133.259995,460.14209,129.880005,238.589996,130.690002,355.929993,285.5,487.223267,108.25,553.650024,147.050003,166.25,242.570007,153.539993,402.890015,847.205811,320.81134,159.119995,109.463753,146.690002,534.01001,178.166595,525.059998,157.820007,59.91465,55.700001,209.470001,283.058167,318.76001,28.264462,541.218994,45.470001,36.380001,380.332947,116.059998,104.209999,416.029999,255.529999,102.25,41.23,83.360001,95.07,167.809998,33.25,256.380005,116.519997,519.049988,33.349998,272.559998,67.492409,145.350006,222.875687,186.300003,62.080002,223.070007,111.970001,388.269989,109.544334,144.360001,223.410004,168.869995,98.50959,563.650024,14.11,317.502533,3042.51001,83.220001,81.493988,95.480003,451.018372,121.801689,84.690002,390.209991,88.82,297.549988,251.790054,194.210007,71.5,278.119995,671.091248,76.114365,448.098755,67.32,350.059998,158.320007,830.349976,200.803772,177.317123,277.988617,224.25,56.225216,132.580002,58.150002,658.280273,182.820007,41.240002,50.759998,177.529999
